Sentence ID,Sentence,Pattern,Origin Token,Destination Token,Layer,Head,Attention Weight
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,9.0,8.0,0.0010353226680308
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,9.0,9.0,0.0245549492537975
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,9.0,10.0,0.0087918965145945
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,9.0,11.0,0.0871427282691001
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,9.0,12.0,0.0301930289715528
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,10.0,1.0,0.0107245538383722
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,10.0,2.0,0.0128564126789569
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,10.0,3.0,0.0082656489685177
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,10.0,4.0,0.0506869070231914
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,10.0,5.0,0.0007160365348681
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,10.0,6.0,0.0192976966500282
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,10.0,7.0,0.0153249269351363
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,10.0,8.0,0.0676592215895652
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,10.0,9.0,0.0113302003592252
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,10.0,10.0,0.0039429264143109
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,10.0,11.0,0.0012010936625301
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,10.0,12.0,0.0067525096237659
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,11.0,1.0,0.0178514532744884
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,11.0,2.0,0.0034389796201139
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,11.0,3.0,0.024254897609353
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,11.0,4.0,0.0309602934867143
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,11.0,5.0,0.0022433006670325
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,11.0,6.0,0.0033110219519585
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,11.0,7.0,0.027859590947628
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,11.0,8.0,0.0137023823335766
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,11.0,9.0,0.0122720533981919
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,11.0,10.0,0.0817463546991348
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,11.0,11.0,0.0080895069986581
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,11.0,12.0,0.0032539954409003
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,12.0,1.0,0.0027316764462739
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,12.0,2.0,0.0289364904165267
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,12.0,3.0,0.0022356787230819
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,12.0,4.0,0.0052221957594156
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,12.0,5.0,0.0025218885857611
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,12.0,6.0,0.0023704457562416
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,12.0,7.0,0.0021584758069366
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,12.0,8.0,0.0159799717366695
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,12.0,9.0,0.0123614203184843
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,12.0,10.0,0.0003956679429393
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,12.0,11.0,0.0123601425439119
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,dado,revela,12.0,12.0,0.0144968843087553
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,1.0,1.0,0.020403616130352
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,1.0,2.0,0.0201105009764432
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,1.0,3.0,0.0156469531357288
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,1.0,4.0,0.0534092858433723
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,1.0,5.0,0.0179860182106494
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,1.0,6.0,0.0241183210164308
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,1.0,7.0,0.0723891407251358
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,1.0,8.0,0.0120073929429054
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,1.0,9.0,0.0262339059263467
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,1.0,10.0,0.0206563472747802
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,1.0,11.0,0.045044008642435
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,1.0,12.0,0.0170271415263414
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,2.0,1.0,0.0013449769467115
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,2.0,2.0,0.0009823634754866
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,2.0,3.0,4.558722732639353e-09
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,2.0,4.0,0.1806097030639648
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,2.0,5.0,0.0078645767644047
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,2.0,6.0,0.0183771662414073
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,2.0,7.0,0.0026462788227945
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,2.0,8.0,0.0295488871634006
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,2.0,9.0,0.0038753382395952
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,2.0,10.0,0.013450613245368
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,2.0,11.0,0.0235520340502262
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,2.0,12.0,0.0185505282133817
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,3.0,1.0,0.0207353197038173
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,3.0,2.0,0.0021696288604289
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,3.0,3.0,0.2759982943534851
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,3.0,4.0,9.006743493955582e-05
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,3.0,5.0,0.0045704478397965
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,3.0,6.0,0.1480865478515625
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,3.0,7.0,0.0496592968702316
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,3.0,8.0,5.50273216504138e-05
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,3.0,9.0,0.0018448291812092
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,3.0,10.0,0.0016363321337848
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,3.0,11.0,0.0009236063924618
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,3.0,12.0,0.0008737103198654
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,4.0,1.0,0.0008711541886441
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,4.0,2.0,0.0078836856409907
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,4.0,3.0,0.0462806075811386
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,4.0,4.0,0.0016210690373554
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,4.0,5.0,0.0721464306116104
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,4.0,6.0,0.0044365059584379
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,4.0,7.0,0.0101417694240808
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,4.0,8.0,0.0832335650920867
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,4.0,9.0,0.0111461700871586
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,4.0,10.0,0.0008355224272236
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,4.0,11.0,2.1294874386512674e-05
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,4.0,12.0,0.002570008393377
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,5.0,1.0,0.0045712534338235
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,5.0,2.0,0.0774605646729469
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,5.0,3.0,0.014108975417912
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,5.0,4.0,0.0005567870102822
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,5.0,5.0,0.0013054832816123
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,5.0,6.0,0.0004457856412045
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,5.0,7.0,0.1091748923063278
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,5.0,8.0,0.0053914478048682
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,5.0,9.0,0.1532695442438125
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,5.0,10.0,0.0028109112754464
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,5.0,11.0,0.0709496513009071
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,5.0,12.0,0.053421750664711
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,6.0,1.0,0.0103836208581924
